ID,Client ID,Client Name,Type,Status,Amount,Currency,Recipient Amount,Recipient Currency,Transaction Fee,Fee Currency,Date,Information,Remark
2601201054580270684,260115150054089,B9040 F,Invoice Payment,Completed,5355.51,CNH,5155.51,CNH,200.0,CNH,2026-01-20 10:54:58.000,Payout to third-party (CNH) 192032830191 - The Hongkong and Shanghai Banking Corporation Limited,
2601201048030270672,260120100058549,TEST TTWO,Deposit,Completed,100.0,SGD,100.0,SGD,0.0,SGD,2026-01-20 10:48:03.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601201044230270640,260120100058549,TEST TTWO,Deposit,Completed,100.0,SGD,100.0,SGD,0.0,SGD,2026-01-20 10:44:23.000,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601201043050270626,260104220049270,SG Punggol,Deposit,Authorized,30.0,SGD,0.0,SGD,0.0,SGD,2026-01-20 10:43:05.324,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601201041350270593,85250611100000722,test business,Deposit,Closed,1.0,USD,0.0,USD,0.0,USD,2026-01-20 10:41:35.000,Deposit to (USD) 11679401692 - ANEXT Bank Pte. Ltd.,b300437c204e69639ec2800666780522c21b497b7f5b6056513769ea2246ab92
2601201041140270564,85250611100000722,test business,Deposit,Closed,1.0,USD,0.0,USD,0.0,USD,2026-01-20 10:41:14.000,Deposit to (USD) 11679401692 - ANEXT Bank Pte. Ltd.,b90fb583bd9c1135e7198111ef1bb4d6d49787d876e9836de3c7bab13496b39a
2601201040400270545,251110110033831,KCTESTING,Withdraw,Closed,1606.65,CNH,1406.65,CNH,200.0,CNH,2026-01-20 10:40:40.000,Withdraw to (CNH) 101048678099 - Maybank Islamic Berhad,
2601201040170270511,85250611100000722,test business,Deposit,Closed,1.0,USD,0.0,USD,0.0,USD,2026-01-20 10:40:17.000,Deposit to (USD) 11679401692 - ANEXT Bank Pte. Ltd.,7d1b010881c535f428f1c41472942c1d2dc75cd25fe1b7412c29a4f09e558ab3
2601201040030270492,85250611100000722,test business,Deposit,Closed,1.0,USD,0.0,USD,0.0,USD,2026-01-20 10:40:03.000,Deposit to (USD) 11679401692 - ANEXT Bank Pte. Ltd.,c3b472c7def743b3dcf064cd2ecee5bc18b479186d4f8898de29fc9844798f03
2601201039430270476,85250611100000722,test business,Deposit,Closed,1.0,USD,0.0,USD,0.0,USD,2026-01-20 10:39:43.000,Deposit to (USD) 11679401692 - ANEXT Bank Pte. Ltd.,031b74de607cbe0c8a4365020c508965b950c1f93c722aa82c326c6be74d9ecb
2601201039300270454,85250611100000722,test business,Deposit,Closed,1.0,USD,0.0,USD,0.0,USD,2026-01-20 10:39:30.000,Deposit to (USD) 11679401692 - ANEXT Bank Pte. Ltd.,34b9b9ccc79732868f25134bfe60f190c3d3736bd37b1fdbd490c7a525264548
2601201039150270425,85250611100000722,test business,Deposit,Closed,1.0,USD,0.0,USD,0.0,USD,2026-01-20 10:39:15.000,Deposit to (USD) 11679401692 - ANEXT Bank Pte. Ltd.,82f6e2063ac10dc9563057b9f6ce011f371203b20a351ee648cb071808ce84c2
2601201039020270419,85250611100000722,test business,Deposit,Closed,1.0,USD,0.0,USD,0.0,USD,2026-01-20 10:39:02.000,Deposit to (USD) 11679401692 - ANEXT Bank Pte. Ltd.,208ff11d83d021dea77e9b94f51e2dd5e4c7447ce002cb9e415e16698640deb1
2601201038430270390,85250611100000722,test business,Deposit,Closed,1.0,USD,0.0,USD,0.0,USD,2026-01-20 10:38:43.000,Deposit to (USD) 11679401692 - ANEXT Bank Pte. Ltd.,1dd95e93330a3038e7fe678e56ffce1134661afbc3de3a60ed7db65c831054e9
2601201035520270384,260120100058549,TEST TTWO,Deposit,Completed,100.0,SGD,100.0,SGD,0.0,SGD,2026-01-20 10:35:52.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601201032150270353,260120100058549,TEST TTWO,Deposit,Authorized,100.0,MYR,0.0,MYR,0.0,MYR,2026-01-20 10:32:15.164,Deposit to (MYR) 23512351 - Bank of China Credit Card,
2601201030550270327,260105130049478,Test Wl AAA 678,QR Payment,Closed,5086.62,SGD,630000.0,JPY,0.0,,2026-01-20 10:30:55.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601201030200270303,260105130049478,Test Wl AAA 678,QR Payment,Closed,5001.0,SGD,5001.0,SGD,0.0,,2026-01-20 10:30:20.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601201028490270288,260105130049478,Test Wl AAA 678,QR Payment,Closed,5248.1,SGD,650000.0,JPY,0.0,,2026-01-20 10:28:49.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601201028260270269,260105130049478,Test Wl AAA 678,QR Payment,Closed,5651.8,SGD,700000.0,JPY,0.0,,2026-01-20 10:28:26.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601201028100270240,260105130049478,Test Wl AAA 678,QR Payment,Closed,6055.5,SGD,750000.0,JPY,0.0,,2026-01-20 10:28:10.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601201027370270225,260105130049478,Test Wl AAA 678,QR Payment,Closed,4965.51,SGD,615000.0,JPY,0.0,,2026-01-20 10:27:37.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601201027020270213,260105130049478,Test Wl AAA 678,QR Payment,Closed,5001.0,SGD,5001.0,SGD,0.0,,2026-01-20 10:27:02.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601201026330270181,260102140049039,k9035 Q,Invoice Payment,Authorized,337.15,SGD,332.15,SGD,5.0,SGD,2026-01-20 10:26:33.043,Payout to third-party (SGD) 9233872389130 - Bank of China Limited,
2601201024380270160,260105130049478,Test Wl AAA 678,QR Payment,Closed,8725.35,SGD,5001.0,GBP,0.0,,2026-01-20 10:24:38.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601201024130270151,260105130049478,Test Wl AAA 678,QR Payment,Closed,7566.01,SGD,5001.0,EUR,0.0,,2026-01-20 10:24:13.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601201023460270133,260105130049478,Test Wl AAA 678,QR Payment,Closed,5001.0,SGD,5001.0,SGD,0.0,,2026-01-20 10:23:46.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601201022080270125,260102140049039,k9035 Q,Invoice Payment,Completed,505.0,SGD,500.0,SGD,5.0,SGD,2026-01-20 10:22:08.000,Payout to third-party (SGD) 9233872389130 - Bank of China Limited,
2601201017220270105,8525020145,TESTSC COPA,Deposit,Closed,10.0,SGD,0.0,SGD,0.0,SGD,2026-01-20 10:17:22.000,Deposit to (SGD) 11679401692 - ANEXT Bank Pte. Ltd.,caaa3cf969a21b76d51e44a6539237a8a935c41f6e713eeeb3b89d057e133708
2601201017130270097,8525020145,TESTSC COPA,Deposit,Closed,10.0,SGD,0.0,SGD,0.0,SGD,2026-01-20 10:17:13.000,Deposit to (SGD) 11679401692 - ANEXT Bank Pte. Ltd.,57d2ff3b68f5e277d222f6f5d301ac08659909f67d1243ccc570fb46893f90e8
2601201013190270075,260102140049039,k9035 Q,Invoice Payment,Completed,514129.62,CNH,513929.62,CNH,200.0,CNH,2026-01-20 10:13:19.000,Payout to third-party (CNH) 192203292811 - The Hongkong and Shanghai Banking Corporation Limited,
2601201008580270042,260102140049039,k9035 Q,Invoice Payment,Completed,9337.0,MYR,9217.0,MYR,120.0,MYR,2026-01-20 10:08:58.000,Payout to third-party (MYR) 5008394829 - Public Bank Berhad,
2601201006390270037,260104220049270,SG Punggol,Deposit,Completed,125.0,SGD,125.0,SGD,0.0,SGD,2026-01-20 10:06:39.000,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601201006090270008,260119190058111,Jason jason,Withdraw,Completed,5355.51,CNH,5155.51,CNH,200.0,CNH,2026-01-20 10:06:09.000,Withdraw to (CNH) 021000021 - Citibank NA,
2601201002060269999,85250824170001264,test lance,Deposit,Closed,1.0,CNH,0.0,CNH,0.0,CNH,2026-01-20 10:02:06.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,
2601201000220269965,260108120050521,Angry Bird,Withdraw,Completed,6352.08,SGD,6347.08,SGD,5.0,SGD,2026-01-20 10:00:22.000,Withdraw to (SGD) 14588 - Anext Bank Pte. Ltd.,
2601200959370269948,85250824170001264,test lance,Deposit,Closed,1.0,CNH,0.0,CNH,0.0,CNH,2026-01-20 09:59:37.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,844e0bd9904cf62e98d4fc0cbafe6e42b56355f5ed6b02f61a4d5624fd13a0f4
2601200954390269924,85250824170001264,test lance,Deposit,Closed,1.0,CNH,0.0,CNH,0.0,CNH,2026-01-20 09:54:39.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,
2601200953560269909,251201110042924,FELICIA TAN WEI LIN WL 610,QR Payment,Closed,757.96,SGD,501.0,EUR,0.0,,2026-01-20 09:53:56.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601200953310269894,251201110042924,FELICIA TAN WEI LIN WL 610,QR Payment,Closed,501.0,SGD,501.0,SGD,0.0,,2026-01-20 09:53:31.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601200947490269869,251113090036386,TT WANG,Invoice Payment,Completed,4000.0,SGD,3995.0,SGD,5.0,SGD,2026-01-20 09:47:49.000,Payout to third-party (SGD) 202509020001 - DBS,
2601200944480269836,8525020145,TESTSC COPA,Deposit,Closed,30.0,CNH,0.0,CNH,0.0,CNH,2026-01-20 09:44:48.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,
2601200932420269818,260119190058111,Jason jason,Deposit,Completed,18000.0,SGD,18000.0,SGD,0.0,SGD,2026-01-20 09:32:42.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601200924030269793,251223110048126,SITI DON ASHIM 632 AAA,QR Payment,Closed,651.57,SGD,501.0,USD,0.0,,2026-01-20 09:24:03.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601200923310269780,251223110048126,SITI DON ASHIM 632 AAA,QR Payment,Closed,501.0,SGD,501.0,SGD,0.0,,2026-01-20 09:23:31.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601200918490269753,260119190058111,Jason jason,Withdraw,Completed,482189.38,CNH,481989.38,CNH,200.0,CNH,2026-01-20 09:18:49.000,Withdraw to (CNH) 021000089 - Citibank NA,
2601200918450269737,260119190058111,Jason jason,Deposit,Completed,90000.0,SGD,90000.0,SGD,0.0,SGD,2026-01-20 09:18:45.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601200913050269729,85250824170001264,test lance,Deposit,Closed,1.0,CNH,0.0,CNH,0.0,CNH,2026-01-20 09:13:05.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,
2601200912540269715,251223110048126,SITI DON ASHIM 632 AAA,Invoice Payment,Completed,500.0,SGD,495.0,SGD,5.0,SGD,2026-01-20 09:12:54.000,Payout to third-party (SGD) 323546547653 - Citibank NA,
2601200845030269705,251203100043183,FELICIA TAN WEI LIN WL 613,QR Payment,Closed,651.57,SGD,501.0,USD,0.0,,2026-01-20 08:45:03.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601200844390269694,251203100043183,FELICIA TAN WEI LIN WL 613,QR Payment,Closed,501.0,SGD,501.0,SGD,0.0,,2026-01-20 08:44:39.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601200842070269673,251203100043183,FELICIA TAN WEI LIN WL 613,QR Payment,Closed,501.0,SGD,501.0,SGD,0.0,,2026-01-20 08:42:07.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601200840430269641,251203100043183,FELICIA TAN WEI LIN WL 613,QR Payment,Closed,501.0,SGD,501.0,SGD,0.0,,2026-01-20 08:40:43.000,Payment to (SGD) TEST_ACQ_01 - ALIPAY_PLUS_MPM - M00000000001,
2601200829570269634,260119190058111,Jason jason,Deposit,Completed,20000.0,SGD,20000.0,SGD,0.0,SGD,2026-01-20 08:29:57.000,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601200825230269627,260119190058111,Jason jason,Deposit,Completed,20000.0,SGD,20000.0,SGD,0.0,SGD,2026-01-20 08:25:23.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601200821320269615,260119190058111,Jason jason,Deposit,Completed,20000.0,SGD,20000.0,SGD,0.0,SGD,2026-01-20 08:21:32.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601200819050269593,260119190058111,Jason jason,Deposit,Completed,100.0,SGD,100.0,SGD,0.0,SGD,2026-01-20 08:19:05.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601200814270269585,251203100043183,FELICIA TAN WEI LIN WL 613,Invoice Payment,Completed,500.0,SGD,495.0,SGD,5.0,SGD,2026-01-20 08:14:27.000,Payout to third-party (SGD) 133483822222 - Citibank NA,
2601200810290269573,260119190058111,Jason jason,Deposit,Completed,30000.0,SGD,30000.0,SGD,0.0,SGD,2026-01-20 08:10:29.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601200806110269540,260119190058111,Jason jason,Deposit,Authorized,20000.0,SGD,0.0,SGD,0.0,SGD,2026-01-20 08:06:11.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601200803130269518,260119190058111,Jason jason,Deposit,Completed,20000.0,SGD,20000.0,SGD,0.0,SGD,2026-01-20 08:03:13.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601200216380269481,260104220049270,SG Punggol,Invoice Payment,Completed,209.1,MYR,89.1,MYR,120.0,MYR,2026-01-20 02:16:38.000,Payout to third-party (MYR) 83836528111 - Malayan Banking Berhad,
2601200216350269458,260104220049270,SG Punggol,Deposit,Completed,67.1,SGD,67.1,SGD,0.0,SGD,2026-01-20 02:16:35.000,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601200124070269447,260104220049270,SG Punggol,Invoice Payment,Authorized,155.75,MYR,35.75,MYR,120.0,MYR,2026-01-20 01:24:07.000,Payout to third-party (MYR) 83836528111 - Malayan Banking Berhad,
2601200124050269425,260104220049270,SG Punggol,Deposit,Completed,50.0,SGD,50.0,SGD,0.0,SGD,2026-01-20 01:24:05.000,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601200043190269390,260104220049270,SG Punggol,Deposit,Completed,10.0,SGD,10.0,SGD,0.0,SGD,2026-01-20 00:43:19.000,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601192051420269366,8525020145,TESTSC COPA,Deposit,Closed,30.0,CNH,0.0,CNH,0.0,CNH,2026-01-19 20:51:42.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,9c4a1df5915cd59dce73460843fda3d9b847d469c2d4eb96ef62723b63d86dd7
2601192049540269353,8525020145,TESTSC COPA,Deposit,Closed,30.0,CNH,0.0,CNH,0.0,CNH,2026-01-19 20:49:54.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,135911151d66d23ab495a82313d45ac8e48609dd23fa8753bdbbeb64860cf49d
2601192048590269328,260119160057872,Jing Jing,Withdraw,Completed,107151.65,CNH,106951.65,CNH,200.0,CNH,2026-01-19 20:48:59.000,Withdraw to (CNH) 021000089 - Citibank NA,
2601192048560269307,260119160057872,Jing Jing,Deposit,Completed,20000.0,SGD,20000.0,SGD,0.0,SGD,2026-01-19 20:48:56.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601192048030269285,8525020145,TESTSC COPA,Deposit,Closed,30.0,CNH,0.0,CNH,0.0,CNH,2026-01-19 20:48:03.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,657b093d74232271fae72b1ddf0ebcf33180da22bd74b222035574168a438f5c
2601192047090269253,8525020145,TESTSC COPA,Deposit,Closed,30.0,CNH,0.0,CNH,0.0,CNH,2026-01-19 20:47:09.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,2b61397044b1da19dd2a4531242462e4e1b3669d2c6c683c7587ccc2ca8e8132
2601192046360269243,8525020145,TESTSC COPA,Deposit,Closed,30.0,CNH,0.0,CNH,0.0,CNH,2026-01-19 20:46:36.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,54541e2cc060e2393e5ec0749a72b54340aa1094289afb72f51cc289583ca644
2601192043240269214,8525020145,TESTSC COPA,Deposit,Closed,30.0,CNH,0.0,CNH,0.0,CNH,2026-01-19 20:43:24.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,9f6808ad91e8fdb55cc26b46d3836d3aeb7bb9c3e524707004409532f1181483
2601192042580269205,260119160057872,Jing Jing,Withdraw,Completed,107151.65,CNH,106951.65,CNH,200.0,CNH,2026-01-19 20:42:58.000,Withdraw to (CNH) 021000089 - Citibank NA,
2601192042550269188,260119160057872,Jing Jing,Deposit,Completed,20000.0,SGD,20000.0,SGD,0.0,SGD,2026-01-19 20:42:55.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601192041170269164,8525020145,TESTSC COPA,Deposit,Closed,30.0,CNH,0.0,CNH,0.0,CNH,2026-01-19 20:41:17.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,6dd6737cfea212e718d30286186f2bcee010c6095ac2173c319cf5a898df9914
2601192037550269152,8525020145,TESTSC COPA,Deposit,Closed,30.0,CNH,0.0,CNH,0.0,CNH,2026-01-19 20:37:55.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,e95cf49c680f3a0c8dbf835e5a11266afa48cf5953bae79d062fff44105fd2ee
2601192036110269126,260119160057872,Jing Jing,Withdraw,Completed,107151.65,CNH,106951.65,CNH,200.0,CNH,2026-01-19 20:36:11.000,Withdraw to (CNH) 021000089 - Citibank NA,
2601192036090269113,260119160057872,Jing Jing,Deposit,Completed,20000.0,SGD,20000.0,SGD,0.0,SGD,2026-01-19 20:36:09.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601192036080269106,8525020145,TESTSC COPA,Deposit,Closed,30.0,CNH,0.0,CNH,0.0,CNH,2026-01-19 20:36:08.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,ec9d992770339c2e78e18032f46c5f824e60e4862dff6b901d48c9d36ea55fdd
2601192035470269093,8525020145,TESTSC COPA,Deposit,Closed,30.0,CNH,0.0,CNH,0.0,CNH,2026-01-19 20:35:47.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,20bb787da31bd9781381834ef58951ea3dee352316be34c874dfdc349be77793
2601192035220269084,8525020145,TESTSC COPA,Deposit,Authorized,30.0,CNH,0.0,CNH,0.0,CNH,2026-01-19 20:35:22.967,Deposit to (CNH) HAWEFADS12 - Offshore RMB,
2601192034080269054,8525020145,TESTSC COPA,Withdraw,Completed,30.0,CNH,30.0,CNH,0.0,CNH,2026-01-19 20:34:08.000,Withdraw to (CNH) 11931801820 - ANEXT Bank Pte. Ltd.,
2601192027030269021,260119190058111,Jason jason,Withdraw,Completed,107151.65,CNH,106951.65,CNH,200.0,CNH,2026-01-19 20:27:03.000,Withdraw to (CNH) 021000089 - Citibank NA,
2601192027010269013,260119190058111,Jason jason,Deposit,Completed,20000.0,SGD,20000.0,SGD,0.0,SGD,2026-01-19 20:27:01.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601192020080268991,260119190058111,Jason jason,Withdraw,Completed,112509.24,CNH,112309.24,CNH,200.0,CNH,2026-01-19 20:20:08.000,Withdraw to (CNH) 021000089 - Citibank NA,
2601192020030268968,260119190058111,Jason jason,Deposit,Completed,21000.0,SGD,21000.0,SGD,0.0,SGD,2026-01-19 20:20:03.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601192012040268945,260106100049713,YKZeroSixFive Low,Invoice Payment,Authorized,25.0,SGD,20.0,SGD,5.0,SGD,2026-01-19 20:12:04.904,Payout to third-party (SGD) 727272882811 - Malayan Banking Berhad,
2601192009050268928,260106100049713,YKZeroSixFive Low,Invoice Payment,Authorized,30.0,SGD,25.0,SGD,5.0,SGD,2026-01-19 20:09:05.910,Payout to third-party (SGD) 727272882811 - Malayan Banking Berhad,
2601192008260268901,260119190058111,Jason jason,Deposit,Completed,150.0,SGD,150.0,SGD,0.0,SGD,2026-01-19 20:08:26.000,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601192000400268891,260119190058111,Jason jason,Deposit,Completed,120.0,SGD,120.0,SGD,0.0,SGD,2026-01-19 20:00:40.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601191941350268860,251219120046697,TT WANG2,Invoice Payment,Completed,50.0,SGD,45.0,SGD,5.0,SGD,2026-01-19 19:41:35.000,Payout to third-party (SGD) 202509020001 - DBS,
2601191925290268847,251104110032231,SITI DON ASHIM WL 465,Withdraw,Completed,4000.0,SGD,3995.0,SGD,5.0,SGD,2026-01-19 19:25:29.000,Withdraw to (SGD) eyhcssdj - Anext Bank Pte. Ltd.,
2601191924480268826,251104110032231,SITI DON ASHIM WL 465,Withdraw,Completed,3000.0,SGD,2995.0,SGD,5.0,SGD,2026-01-19 19:24:48.000,Withdraw to (SGD) eyhcssdj - Anext Bank Pte. Ltd.,
2601191923570268812,251104110032231,SITI DON ASHIM WL 465,QR Payment,Completed,1000.0,SGD,1000.0,SGD,0.0,SGD,2026-01-19 19:23:57.000,Payment to (SGD) DispName1 - NRIC - S1234567J,
2601191923270268781,250507120005941,W A1,QR Payment,Completed,100.0,SGD,100.0,SGD,0.0,SGD,2026-01-19 19:23:27.000,Payment to (SGD) TEST - NETS - 11100002052,
2601191922450268769,260119070057033,Jin conan,Withdraw,Completed,776.14,USD,756.14,USD,20.0,USD,2026-01-19 19:22:45.000,Withdraw to (USD) 021000089 - Citibank NA,
2601191900090268743,260119160057872,Jing Jing,Deposit,Completed,100.0,SGD,100.0,SGD,0.0,SGD,2026-01-19 19:00:09.000,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601191900010268723,251112100035569,Ang Test 1,Invoice Payment,Completed,14999.11,CNH,14799.11,CNH,200.0,CNH,2026-01-19 19:00:01.000,Payout to third-party (CNH) 103948033111 - The Hongkong and Shanghai Banking Corporation Limited,
2601191858530268694,260119160057872,Jing Jing,Deposit,Authorized,100.0,SGD,0.0,SGD,0.0,SGD,2026-01-19 18:58:53.976,Deposit to (SGD) 544344 - BANGKOK BANK PUBLIC COMPANY LIMITED,
2601191858100268687,260119170057970,Test WL 708,QR Payment,Completed,11.99,SGD,11.99,SGD,0.0,SGD,2026-01-19 18:58:10.000,Payment to (SGD) DTC Mock - UEN - 987654321K,
2601191857550268660,251112100035569,Ang Test 1,Invoice Payment,Completed,10713.65,CNH,10513.65,CNH,200.0,CNH,2026-01-19 18:57:55.000,Payout to third-party (CNH) 103948033111 - The Hongkong and Shanghai Banking Corporation Limited,
2601191857040268636,251112100035569,Ang Test 1,Invoice Payment,Completed,9642.28,CNH,9442.28,CNH,200.0,CNH,2026-01-19 18:57:04.000,Payout to third-party (CNH) 103948033111 - The Hongkong and Shanghai Banking Corporation Limited,
2601191856130268600,260119170057970,Test WL 708,QR Payment,Completed,12.5,SGD,12.5,SGD,0.0,SGD,2026-01-19 18:56:13.000,Payment to (SGD) DTC Mock - UEN - 987654321K,
2601191856010268583,251104200032944,YKSGFortyEight Low,Deposit,Completed,12.5,SGD,12.5,SGD,0.0,SGD,2026-01-19 18:56:01.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601191853140268563,260119160057872,Jing Jing,Deposit,Completed,100.0,SGD,100.0,SGD,0.0,SGD,2026-01-19 18:53:14.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601191852150268544,260119170057970,Test WL 708,QR Payment,Completed,25.88,SGD,25.88,SGD,0.0,SGD,2026-01-19 18:52:15.000,Payment to (SGD) DTC Mock - UEN - 987654321K,
2601191849260268514,260102140049039,k9035 Q,Invoice Payment,Completed,1586.61,CNH,1386.61,CNH,200.0,CNH,2026-01-19 18:49:26.000,Payout to third-party (CNH) 192203292811 - The Hongkong and Shanghai Banking Corporation Limited,
2601191838470268499,85250824170001264,test lance,Deposit,Closed,1.0,CNH,0.0,CNH,0.0,CNH,2026-01-19 18:38:47.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,ef39855f585ba269a5bde2e48de7c83395aea164e3ca84051071ce7f14590af1
2601191838280268464,85250824170001264,test lance,Deposit,Closed,1.0,CNH,0.0,CNH,0.0,CNH,2026-01-19 18:38:28.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,7708d4e5bda4c04b1cd44cea64fdea1e5efcc9f3930dadf9c0f366bc6fef19b0
2601191832440268448,260119170057970,Test WL 708,QR Payment,Completed,38.88,SGD,38.88,SGD,0.0,SGD,2026-01-19 18:32:44.000,Payment to (SGD) DTC Mock - UEN - 198201372R,
2601191830470268415,8525020145,TESTSC COPA,Deposit,Closed,5.0,SGD,0.0,SGD,0.0,SGD,2026-01-19 18:30:47.000,Deposit to (SGD) 11679401692 - ANEXT Bank Pte. Ltd.,92cb478bca5b2aa18376aa918b42f42629bbac8acc54829cb9fb203a68c0ee23
2601191824520268407,251104090031797,test,Withdraw,Completed,30000.0,SGD,29995.0,SGD,5.0,SGD,2026-01-19 18:24:52.000,Withdraw to (SGD) 321543654 - Anext Bank Pte. Ltd.,
2601191819020268388,250703100012589,John Mock-Doe YH201,QR Payment,Completed,5.0,SGD,5.0,SGD,0.0,SGD,2026-01-19 18:19:02.000,Payment to (SGD) DTC Mock - MOBILE - +65 98998219,
2601191815440268370,250703100012589,John Mock-Doe YH201,Invoice Payment,Authorized,24.45,USD,4.45,USD,20.0,USD,2026-01-19 18:15:44.555,Payout to third-party (USD) 183629193 - bb,
2601191807210268349,251104090031797,test,Deposit,Completed,20000.0,SGD,20000.0,SGD,0.0,SGD,2026-01-19 18:07:21.000,Deposit to (SGD) 1234567878 - DBS BANK LTD,
2601191800450268319,8525020145,TESTSC COPA,Deposit,Closed,30.0,CNH,0.0,CNH,0.0,CNH,2026-01-19 18:00:45.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,56c96e76993d40453e8caf3ef963a19529df90b7526b3ce84d27b14233e8ea24
2601191800390268294,8525020145,TESTSC COPA,Deposit,Closed,30.0,CNH,0.0,CNH,0.0,CNH,2026-01-19 18:00:39.000,Deposit to (CNH) 11679401692 - ANEXT Bank Pte. Ltd.,a75830d7c6ef70780067f2fd18af0b32117d9d05652560bb6f6f3834ae6acf07
